synthetic-bad,JavaScript,function,iae5,4
synthetic-bad,Python,variable,set,3
synthetic-bad,C#,variable,YOLO,4
synthetic-bad,C#,variable,uhxlk,5
synthetic-bad,C#,variable,qckaywe,7
synthetic-bad,JavaScript,function,cxaxyz,6
synthetic-bad,Java,variable,Z,1
synthetic-bad,Java,variable,EQOKTG,6
synthetic-bad,Java,function,var2,4
synthetic-bad,Python,class,5s1e41,6
synthetic-bad,Java,class,bhcegm,6
synthetic-bad,Java,class,caczb,5
synthetic-bad,Java,variable,KN,2
synthetic-bad,C#,class,item,4
synthetic-bad,JavaScript,variable,AhPShLtcX,9
synthetic-bad,Python,function,IjEoIsmtTUZ,11
synthetic-bad,Java,class,xxz,3
synthetic-bad,Python,class,CUHQCDBQGTD,11
synthetic-bad,JavaScript,variable,var,3
synthetic-bad,Java,variable,btqhfebh,8
synthetic-bad,C#,class,stuff,5
synthetic-bad,Java,variable,pzbykxzq,8
synthetic-bad,Python,variable,element,7
synthetic-bad,JavaScript,function,04i1,4
synthetic-bad,C#,class,q,1
synthetic-bad,C#,variable,wgull,5
synthetic-bad,Python,function,DUMJHVRZ,8
synthetic-bad,C#,function,opajbeyq,8
synthetic-bad,C#,variable,map,3
synthetic-bad,JavaScript,variable,mygb,4
synthetic-bad,C#,function,53a,3
synthetic-bad,C#,class,aaxabx,6
synthetic-bad,Python,class,uRYbMcjdaEwnPd,14
synthetic-bad,Java,function,oooa1014,8
synthetic-bad,C#,class,sbwqya,6
synthetic-bad,Java,variable,list,4
synthetic-bad,JavaScript,class,LK,2
synthetic-bad,JavaScript,variable,lCLesqNaNRGmB,13
synthetic-bad,Java,class,peeuxxgml,9
synthetic-bad,JavaScript,function,bczbxx,6
synthetic-bad,Python,class,MNnFfTetWELtygM,15
synthetic-bad,Python,variable,obj,3
synthetic-bad,C#,class,list,4
synthetic-bad,C#,variable,count,5
synthetic-bad,JavaScript,class,s,1
synthetic-bad,Java,variable,IE,2
synthetic-bad,C#,variable,GJYN,4
synthetic-bad,C#,variable,user,4
synthetic-bad,Python,variable,count,5
synthetic-bad,Java,class,FL,2
synthetic-bad,C#,class,VajJQQcNDA,10
synthetic-bad,JavaScript,function,Y,1
synthetic-bad,Java,function,node,4
synthetic-bad,Python,variable,xHhEqFUNYP,10
synthetic-bad,C#,variable,yby,3
synthetic-bad,Python,variable,53si,4
synthetic-bad,Java,function,iVwNyh,6
synthetic-bad,Java,class,AKEDBZJVNHVE,12
synthetic-bad,Python,variable,dgrupp,6
synthetic-bad,C#,function,wkzm,4
synthetic-bad,Java,class,KUGAUZ,6
synthetic-bad,Python,variable,OnwBiks,7
synthetic-bad,C#,variable,du,2
synthetic-bad,C#,class,zxc,3
synthetic-bad,JavaScript,function,bacz,4
synthetic-bad,C#,function,igh,3
synthetic-bad,JavaScript,class,USIPOGRTLMO,11
synthetic-bad,C#,class,HBS,3
synthetic-bad,JavaScript,function,bqvhl,5
synthetic-bad,Python,variable,zxaaz,5
synthetic-bad,Java,class,temp,4
synthetic-bad,C#,class,user,4
synthetic-bad,Python,variable,SLCI,4
synthetic-bad,Java,class,map,3
synthetic-bad,Python,variable,xxcb,4
synthetic-bad,Python,class,obj,3
synthetic-bad,Java,class,data,4
synthetic-bad,Python,function,bar,3
synthetic-bad,Python,class,CPTINKBN,8
synthetic-bad,Java,class,TCBFVDM,7
synthetic-bad,JavaScript,function,data,4
synthetic-bad,JavaScript,class,MMVaXNPvSpMuZ,13
synthetic-bad,Java,variable,zQmltxGbvt,10
synthetic-bad,JavaScript,variable,val,3
synthetic-bad,Python,function,var,3
synthetic-bad,Python,function,si,2
synthetic-bad,Python,variable,r,1
synthetic-bad,Python,class,JDGCWIGPNTH,11
synthetic-bad,Python,variable,xilcavnbb,9
synthetic-bad,Python,variable,zxb,3
synthetic-bad,Java,variable,zcbaz,5
synthetic-bad,Java,class,YUGFGWJZQM,10
synthetic-bad,Python,variable,b,1
synthetic-bad,JavaScript,function,34so4eie,8
synthetic-bad,Java,variable,PPrFLgwDCTPSGrOO,16
synthetic-bad,Java,function,val,3
synthetic-bad,JavaScript,class,hvhgzlseg,9
synthetic-bad,Python,class,ZZJ,3
synthetic-bad,Python,variable,set,3
synthetic-bad,Python,variable,E,1
synthetic-bad,Java,class,n,1
synthetic-bad,C#,function,info,4
synthetic-bad,JavaScript,class,obj,3
synthetic-bad,Java,variable,etnzfdgegx,10
synthetic-bad,C#,function,zcazy,5
synthetic-bad,Python,class,temp,4
synthetic-bad,JavaScript,variable,data,4
synthetic-bad,Java,function,field,5
synthetic-bad,JavaScript,class,RLPNZTTZN,9
synthetic-bad,Python,function,ehdcbWYiHYqJq,13
synthetic-bad,Java,class,main,4
synthetic-bad,Java,variable,rb,2
synthetic-bad,Java,variable,54e3e551,8
synthetic-bad,Java,variable,obj,3
synthetic-bad,JavaScript,function,obj,3
synthetic-bad,JavaScript,class,MvbccmzaUSpwpL,14
synthetic-bad,Java,class,myzwchd,7
synthetic-bad,C#,function,o141sa3,7
synthetic-bad,Python,variable,353i,4
synthetic-bad,Python,class,13i4o,5
synthetic-bad,C#,class,LHMFHOMAFCW,11
synthetic-bad,JavaScript,function,item,4
synthetic-bad,Java,class,field,5
synthetic-bad,C#,class,mUHdNww,7
synthetic-bad,C#,class,R,1
synthetic-bad,C#,class,item,4
synthetic-bad,C#,function,list,4
synthetic-bad,Java,function,IBIFOS,6
synthetic-bad,C#,variable,item,4
synthetic-bad,Java,function,OK,2
synthetic-bad,Java,function,string,6
synthetic-bad,C#,class,dfv,3
synthetic-bad,JavaScript,function,WNU,3
synthetic-bad,Java,variable,XUGQN,5
synthetic-bad,Java,function,JRE,3
synthetic-bad,Python,function,b,1
synthetic-bad,Python,class,JNR,3
synthetic-bad,JavaScript,variable,obj,3
synthetic-bad,Java,variable,nre,3
synthetic-bad,C#,function,x,1
synthetic-bad,Java,variable,zybz,4
synthetic-bad,JavaScript,variable,obj,3
synthetic-bad,Python,class,stuff,5
synthetic-bad,C#,function,05i3,4
synthetic-bad,Java,class,QVRKEQMQZ,9
synthetic-bad,JavaScript,class,aYtQWJxPF,9
synthetic-bad,JavaScript,function,WSMFHS,6
synthetic-bad,JavaScript,variable,tiy,3
synthetic-bad,Java,class,s5ai0s,6
synthetic-bad,JavaScript,function,zbz,3
synthetic-bad,Java,variable,c,1
synthetic-bad,JavaScript,class,zcgnr,5
synthetic-bad,Java,variable,user,4
synthetic-bad,Java,function,v,1
synthetic-bad,Java,variable,p,1
synthetic-bad,JavaScript,variable,zxa,3
synthetic-bad,C#,function,vwtvtaoyyd,10
synthetic-bad,Java,function,nzvimja,7
synthetic-bad,Python,function,obj2,4
synthetic-bad,C#,variable,zbacay,6
synthetic-bad,Python,function,user,4
synthetic-bad,Python,variable,3as1saos,8
synthetic-bad,Python,function,gfscvqz,7
synthetic-bad,JavaScript,variable,IV,2
synthetic-bad,JavaScript,function,stuff,5
synthetic-bad,Python,variable,fo,2
synthetic-bad,Java,class,stuff,5
synthetic-bad,C#,variable,GZ,2
synthetic-bad,Python,class,GJ,2
synthetic-bad,Java,variable,user,4
synthetic-bad,Python,variable,s410ei,6
synthetic-bad,Java,function,byv,3
synthetic-bad,C#,function,S,1
synthetic-bad,JavaScript,variable,i,1
synthetic-bad,C#,variable,s1a1o3a,7
synthetic-bad,Java,class,zyazyb,6
synthetic-bad,C#,variable,WHV,3
synthetic-bad,Python,function,g,1
synthetic-bad,Java,class,stuff,5
synthetic-bad,Java,class,lia,3
synthetic-bad,Java,variable,iiase3,6
synthetic-bad,Java,class,zz,2
synthetic-bad,Java,variable,43o513ee,8
synthetic-bad,JavaScript,class,stuff,5
synthetic-bad,Python,variable,s4o040,6
synthetic-bad,C#,function,50soiie4,8
synthetic-bad,C#,variable,55a1,4
synthetic-bad,C#,class,var,3
synthetic-bad,JavaScript,variable,yybyyb,6
synthetic-bad,JavaScript,variable,gxyuwfp,7
synthetic-bad,JavaScript,class,FQ,2
synthetic-bad,Python,variable,info,4
synthetic-bad,C#,function,zyHYCnzM,8
synthetic-bad,Python,function,ZFECGLUTJDYC,12
synthetic-bad,C#,class,fnqxbftt,8
synthetic-bad,Python,function,oqomn,5
synthetic-bad,Python,variable,data,4
synthetic-bad,Python,function,D,1
synthetic-bad,C#,variable,tyial,5
synthetic-bad,Java,class,byab,4
synthetic-bad,Python,function,43si3,5
synthetic-bad,Java,function,o55asao0,8
synthetic-bad,Python,class,bb,2
synthetic-bad,Java,variable,set,3
synthetic-bad,Python,variable,UTZ,3
synthetic-bad,Java,class,4s150,5
synthetic-bad,C#,variable,30s0e5i0,8
synthetic-bad,JavaScript,function,dk,2
synthetic-bad,Python,variable,data1,5
synthetic-bad,Java,class,aazzcz,6
synthetic-bad,C#,variable,LV,2
synthetic-bad,C#,function,djxfdzfdf,9
synthetic-bad,JavaScript,function,bxyy,4
synthetic-bad,JavaScript,variable,LnnGFIyScNn,11
synthetic-bad,Java,class,XfKmhFJdyl,10
synthetic-bad,JavaScript,class,data,4
synthetic-bad,JavaScript,function,feqcAZAZUddCs,13
synthetic-bad,Java,function,ccabb,5
synthetic-bad,Java,class,ecrpd,5
synthetic-bad,Python,function,temp2,5
synthetic-bad,Python,function,ljbdBRfKIYryR,13
synthetic-bad,Java,class,COPITGFECDEV,12
synthetic-bad,JavaScript,variable,item,4
synthetic-bad,Python,class,W,1
synthetic-bad,JavaScript,function,finlvu,6
synthetic-bad,Java,class,DMFNFVH,7
synthetic-bad,JavaScript,function,JCYSFUHWYGFY,12
synthetic-bad,JavaScript,class,xbcxbb,6
synthetic-bad,C#,class,wcUkoBL,7
synthetic-bad,Java,class,element,7
synthetic-bad,JavaScript,class,PWYPMLRUR,9
synthetic-bad,C#,function,503400i,7
synthetic-bad,Python,variable,xk,2
synthetic-bad,JavaScript,class,str,3
synthetic-bad,C#,function,nfzzue,6
synthetic-bad,C#,class,c,1
synthetic-bad,Python,class,map,3
synthetic-bad,C#,variable,CM,2
synthetic-bad,JavaScript,variable,NZOYVCE,7
synthetic-bad,Python,variable,X,1
synthetic-bad,JavaScript,function,OEKPFLKS,8
synthetic-bad,C#,variable,cXRcSEUB,8
synthetic-bad,C#,class,xbcb,4
synthetic-bad,JavaScript,function,v,1
synthetic-bad,JavaScript,function,data,4
synthetic-bad,JavaScript,function,buf,3
synthetic-bad,Java,function,CXGAGNPXO,9
synthetic-bad,Java,variable,a,1
synthetic-bad,C#,function,OACQBOEIMCZ,11
synthetic-bad,JavaScript,class,data1,5
synthetic-bad,JavaScript,function,is1is4ei,8
synthetic-bad,Java,function,BBSHZDRU,8
synthetic-bad,Java,function,ayb,3
synthetic-bad,C#,class,yknvr,5
synthetic-bad,Python,class,info,4
synthetic-bad,JavaScript,variable,bbxc,4
synthetic-bad,C#,function,xaby,4
synthetic-bad,JavaScript,function,acxybc,6
synthetic-bad,JavaScript,class,yaaa,4
synthetic-bad,Python,function,K,1
synthetic-bad,JavaScript,function,nAMilXmYOCVNcCL,15
synthetic-bad,Python,function,info,4
synthetic-bad,Python,variable,cbx,3
synthetic-bad,Java,class,mb,2
synthetic-bad,Python,function,xwkrglrmsi,10
synthetic-bad,JavaScript,variable,j,1
synthetic-bad,Python,variable,tYnJJIl,7
synthetic-bad,Python,variable,a4e30aea,8
synthetic-bad,Java,class,s,1
synthetic-bad,JavaScript,variable,a0sio5,6
synthetic-bad,C#,variable,set,3
synthetic-bad,JavaScript,variable,a15i53si,8
synthetic-bad,Java,class,XmHPktcqzHkmWAkW,16
synthetic-bad,Python,class,data,4
synthetic-bad,JavaScript,function,IVC,3
synthetic-bad,Java,function,EjWfbEPZNKSHL,13
synthetic-bad,Java,variable,my,2
synthetic-bad,C#,function,1ois53,6
synthetic-bad,Java,variable,GPMTTK,6
synthetic-bad,Java,variable,out,3
synthetic-bad,Java,variable,user,4
synthetic-bad,JavaScript,class,kswwucjryz,10
synthetic-bad,JavaScript,variable,user,4
synthetic-bad,C#,variable,yuy,3
synthetic-bad,JavaScript,function,m,1
synthetic-bad,Java,function,o1a04e,6
synthetic-bad,JavaScript,class,aa,2
synthetic-bad,Python,variable,NP,2
synthetic-bad,Java,function,gzeSsMkP,8
synthetic-bad,Python,class,data,4
synthetic-bad,Python,function,ADW,3
synthetic-bad,Python,variable,yaaac,5
synthetic-bad,Java,variable,vgjtdpaayp,10
synthetic-bad,JavaScript,class,BAQLUKMN,8
synthetic-bad,Java,class,lSbOSZbpjnfyLZ,14
synthetic-bad,JavaScript,variable,iwtsjqthrs,10
synthetic-bad,C#,variable,user,4
synthetic-bad,Java,function,H,1
synthetic-bad,Java,variable,n,1
synthetic-bad,Java,variable,ZWJX,4
synthetic-bad,C#,function,var,3
synthetic-bad,Python,class,bar,3
synthetic-bad,Python,function,Z,1
synthetic-bad,JavaScript,variable,G,1
synthetic-bad,Python,function,MBNWUKWGLZA,11
synthetic-bad,C#,class,v,1
synthetic-bad,Java,class,item,4
synthetic-bad,C#,class,IIGG,4
synthetic-bad,JavaScript,function,ppk,3
synthetic-bad,C#,function,JDJPTO,6
synthetic-bad,JavaScript,class,i,1
synthetic-bad,JavaScript,function,zazaay,6
synthetic-bad,JavaScript,variable,LaXNfrju,8
synthetic-bad,JavaScript,variable,yugsyicvrc,10
synthetic-bad,C#,class,my,2
synthetic-bad,JavaScript,variable,sCEyQCqSXxKppt,14
synthetic-bad,Python,variable,lznyodhx,8
synthetic-bad,C#,function,i0o54,5
synthetic-bad,Python,variable,r,1
synthetic-bad,C#,function,temp,4
synthetic-bad,C#,class,xxbxby,6
synthetic-bad,Python,variable,n,1
synthetic-bad,Java,class,K,1
synthetic-bad,Java,class,yudj,4
synthetic-bad,JavaScript,class,cybbz,5
synthetic-bad,C#,function,zxa,3
synthetic-bad,Java,variable,aa,2
synthetic-bad,Python,class,util,4
synthetic-bad,Python,function,HDWAK,5
synthetic-bad,JavaScript,variable,LU,2
synthetic-bad,C#,function,EqYivHd,7
synthetic-bad,Python,class,baz,3
synthetic-bad,JavaScript,function,i1000i,6
synthetic-bad,Java,function,aay,3
synthetic-bad,C#,variable,5453as,6
synthetic-bad,JavaScript,variable,n,1
synthetic-bad,Python,function,obj,3
synthetic-bad,Python,function,XPI,3
synthetic-bad,JavaScript,class,map,3
synthetic-bad,Python,function,temp,4
synthetic-bad,Python,variable,mmh,3
synthetic-bad,C#,function,axazmda,7
synthetic-bad,Java,variable,o0aee,5
synthetic-bad,JavaScript,function,bxcyyx,6
synthetic-bad,JavaScript,function,item,4
synthetic-bad,JavaScript,variable,bzzzac,6
synthetic-bad,Java,class,zca,3
synthetic-bad,Python,function,list,4
synthetic-bad,C#,function,nSTrAAg,7
synthetic-bad,Python,variable,ygdxgeaiuj,10
synthetic-bad,Java,variable,cc,2
synthetic-bad,C#,variable,cayx,4
synthetic-bad,Python,function,n,1
synthetic-bad,JavaScript,class,O,1
synthetic-bad,Python,variable,PSSZWEJ,7
synthetic-bad,Python,class,4ao1,4
synthetic-bad,JavaScript,class,r,1
synthetic-bad,Python,class,obj,3
synthetic-bad,Java,class,item,4
synthetic-bad,C#,function,vsmxbmxf,8
synthetic-bad,Python,function,M,1
synthetic-bad,JavaScript,variable,4e3s1ai4,8
synthetic-bad,Java,class,N,1
synthetic-bad,C#,variable,set,3
synthetic-bad,Python,function,uTIRRU,6
synthetic-bad,Python,variable,bxbzz,5
synthetic-bad,C#,class,input,5
synthetic-bad,Java,class,yzxzbb,6
synthetic-bad,Python,class,idwretyp,8
synthetic-bad,C#,variable,o,1
synthetic-bad,JavaScript,function,set,3
synthetic-bad,Java,variable,qxouv,5
synthetic-bad,Java,variable,map,3
synthetic-bad,C#,variable,set,3
synthetic-bad,C#,variable,val,3
synthetic-bad,Python,variable,ukVDNqKy,8
synthetic-bad,JavaScript,class,IRXT,4
synthetic-bad,JavaScript,class,o331e1,6
synthetic-bad,C#,variable,abcac,5
synthetic-bad,Python,variable,temp,4
synthetic-bad,C#,variable,DQWSO,5
synthetic-bad,Java,class,yzzyz,5
synthetic-bad,JavaScript,function,NXAYTOJFOKZI,12
synthetic-bad,C#,function,mg,2
synthetic-bad,Java,variable,naf,3
synthetic-bad,Python,variable,o05s1i1,7
synthetic-bad,Java,class,VEDRCDPI,8
synthetic-bad,C#,variable,info,4
synthetic-bad,Java,class,stuff,5
synthetic-bad,C#,class,count,5
synthetic-bad,C#,function,zcx,3
synthetic-bad,Java,variable,dd,2
synthetic-bad,JavaScript,function,wbojuhem,8
synthetic-bad,JavaScript,class,acxc,4
synthetic-bad,C#,variable,zxy,3
synthetic-bad,Python,function,d,1
synthetic-bad,Java,variable,ybc,3
synthetic-bad,C#,variable,var,3
synthetic-bad,JavaScript,variable,element,7
synthetic-bad,JavaScript,class,a5131i0,7
synthetic-bad,Python,class,bi,2
synthetic-bad,Java,class,xazc,4
synthetic-bad,Java,class,result2,7
synthetic-bad,JavaScript,function,ybwzdgzvv,9
synthetic-bad,JavaScript,function,ibjDgb,6
synthetic-bad,C#,variable,kie,3
synthetic-bad,JavaScript,function,eaoa1si0,8
synthetic-bad,C#,class,cacc,4
synthetic-bad,JavaScript,class,osclarv,7
synthetic-bad,C#,function,XIWltjCq,8
synthetic-bad,Java,function,SNMTW,5
synthetic-bad,JavaScript,class,wwkrgqbg,8
synthetic-bad,C#,function,tcfpesim,8
synthetic-bad,JavaScript,variable,azxa,4
synthetic-bad,Java,variable,JPANAXXNQX,10
synthetic-bad,Python,variable,grIGiVJzflUxlkbe,16
synthetic-bad,Python,class,FGUYXRw,7
synthetic-bad,C#,variable,t,1
synthetic-bad,Java,class,OWFF,4
synthetic-bad,JavaScript,variable,S,1
synthetic-bad,JavaScript,class,user,4
synthetic-bad,C#,class,set,3
synthetic-bad,JavaScript,variable,rZYJtWbeklBCsOD,15
synthetic-bad,C#,function,i55a1o,6
synthetic-bad,Python,class,PRAECBU,7
synthetic-bad,JavaScript,class,var,3
synthetic-bad,C#,variable,pcmsgrla,8
synthetic-bad,JavaScript,function,KTMFSEDJP,9
synthetic-bad,Python,class,a4aa,4
synthetic-bad,JavaScript,function,something,9
synthetic-bad,C#,class,HPILVEUJ,8
synthetic-bad,JavaScript,function,EOXRgbRMdJXFdRq,15
synthetic-bad,Python,function,case,4
synthetic-bad,Python,variable,var,3
synthetic-bad,Python,class,q,1
synthetic-bad,Python,variable,etkt,4
synthetic-bad,JavaScript,class,YZUDGTD,7
synthetic-bad,JavaScript,class,x,1
synthetic-bad,Java,function,i1a4a5ee,8
synthetic-bad,JavaScript,class,e5s3i53a,8
synthetic-bad,Python,class,MmsdMdlgR,9
synthetic-bad,JavaScript,function,j,1
synthetic-bad,JavaScript,variable,var,3
synthetic-bad,Python,variable,porxc,5
synthetic-bad,C#,variable,1ea,3
synthetic-bad,C#,function,zba,3
synthetic-bad,C#,class,element,7
synthetic-bad,Java,function,obj,3
synthetic-bad,Python,function,xcbz,4
synthetic-bad,Python,class,a1s3o44,7
synthetic-bad,C#,variable,WB,2
synthetic-bad,C#,function,15i,3
synthetic-bad,JavaScript,function,yxaxqxvjdm,10
synthetic-bad,Python,class,n,1
synthetic-bad,Python,class,ayaycx,6
synthetic-bad,Java,class,czxyc,5
synthetic-bad,Python,variable,obj,3
synthetic-bad,Python,function,bybz,4
synthetic-bad,Java,variable,v,1
synthetic-bad,JavaScript,class,hy,2
synthetic-bad,JavaScript,class,IZQ,3
synthetic-bad,C#,variable,foo2,4
synthetic-bad,JavaScript,class,two,3
synthetic-bad,JavaScript,class,map,3
synthetic-bad,JavaScript,function,stuff,5
synthetic-bad,Java,variable,owxmaimmv,9
synthetic-bad,Java,class,azcazy,6
synthetic-bad,JavaScript,variable,temp,4
synthetic-bad,Java,class,KXYitGnx,8
synthetic-bad,Java,function,mbj,3
synthetic-bad,C#,function,c,1
synthetic-bad,Java,variable,ONBFwYViUqRIl,13
synthetic-bad,Java,variable,s,1
synthetic-bad,C#,variable,QME,3
synthetic-bad,Python,variable,yzyz,4
synthetic-bad,Java,variable,list,4
synthetic-bad,JavaScript,function,aeftmef,7
synthetic-bad,JavaScript,variable,xaxa,4
synthetic-bad,JavaScript,class,field,5
synthetic-bad,Python,function,egsmyzjuyj,10
synthetic-bad,Java,class,OQLKMTFVES,10
synthetic-bad,Python,variable,yyy,3
synthetic-bad,Java,class,oirrjvrrt,9
synthetic-bad,C#,function,AOQH,4
synthetic-bad,Python,function,foelsde,7
synthetic-bad,JavaScript,function,item,4
synthetic-bad,C#,class,map,3
synthetic-bad,Python,class,output,6
synthetic-bad,JavaScript,variable,map,3
synthetic-bad,C#,function,string,6
synthetic-bad,Python,variable,pic,3
synthetic-bad,Java,function,j,1
synthetic-bad,JavaScript,class,gKSocEjtCyAgM,13
synthetic-bad,Java,variable,rb,2
synthetic-bad,Python,class,string,6
synthetic-bad,Python,function,zayxyy,6
synthetic-bad,JavaScript,class,zz,2
synthetic-bad,C#,class,A,1
synthetic-bad,Python,variable,string,6
synthetic-bad,Java,function,tDnWoxGnxfAeQS,14
synthetic-bad,Java,variable,F,1
synthetic-bad,Python,class,WWbyURYrvNa,11
synthetic-bad,Java,variable,WSEnCxcMOkgv,12
synthetic-bad,Python,function,533301ss,8
synthetic-bad,JavaScript,variable,ORBPGQXEAWO,11
synthetic-bad,Java,variable,data,4
synthetic-bad,JavaScript,function,pzxw,4
synthetic-bad,Java,variable,util,4
synthetic-bad,C#,function,QLW,3
synthetic-bad,C#,class,GwfXPVdEuyrIYaJ,15
synthetic-bad,C#,function,FspomoaFYv,10
synthetic-bad,JavaScript,variable,4i4eei3,7
synthetic-bad,Python,class,rivjah,6
synthetic-bad,Python,variable,stuff,5
synthetic-bad,Java,class,TEZxjPkyp,9
synthetic-bad,Java,function,j,1
synthetic-bad,Python,function,set,3
synthetic-bad,JavaScript,class,s011oe11,8
synthetic-bad,Java,function,3eaesa5,7
synthetic-bad,Python,variable,ma,2
synthetic-bad,C#,function,zcxx,4
synthetic-bad,C#,class,WJB,3
synthetic-bad,Python,variable,obj2,4
synthetic-bad,JavaScript,variable,V,1
synthetic-bad,C#,function,vltvpmfxuv,10
synthetic-bad,Python,variable,field,5
synthetic-bad,Java,function,baz,3
synthetic-bad,Java,function,CXNKIQZDTH,10
synthetic-bad,C#,class,xyzcy,5
synthetic-bad,JavaScript,variable,ltPfYyLFhZoI,12
synthetic-bad,Java,class,B,1
synthetic-bad,JavaScript,function,azzz,4
synthetic-bad,C#,class,temp,4
synthetic-bad,Python,function,temp,4
synthetic-bad,Python,class,vkd,3
synthetic-bad,Java,class,RTJ,3
synthetic-bad,C#,function,0i1es440,8
synthetic-bad,JavaScript,variable,J,1
synthetic-bad,JavaScript,function,xzb,3
synthetic-bad,JavaScript,variable,I,1
synthetic-bad,Python,variable,FQVO,4
synthetic-bad,C#,class,temp,4
synthetic-bad,Java,function,string,6
synthetic-bad,C#,class,4i3,3
synthetic-bad,Python,class,obj,3
synthetic-bad,Java,class,aa,2
synthetic-bad,C#,variable,QNZ,3
synthetic-bad,C#,class,aqzlloxcl,9
synthetic-bad,Java,variable,lahy,4
synthetic-bad,JavaScript,variable,345,3
synthetic-bad,JavaScript,function,obj,3
synthetic-bad,Python,function,xyxa,4
synthetic-bad,Python,class,acyaz,5
synthetic-bad,C#,variable,komxdrp,7
synthetic-bad,C#,variable,e,1
synthetic-bad,Python,class,acx,3
synthetic-bad,Python,class,CW,2
synthetic-bad,Python,class,kmz,3
synthetic-bad,Java,variable,something,9
synthetic-bad,Python,variable,d,1
synthetic-bad,Python,class,LeJafZ,6
synthetic-bad,C#,variable,res,3
synthetic-bad,Java,variable,temp,4
synthetic-bad,Python,class,VrDVwgHu,8
synthetic-bad,Python,function,PNLJVRPXOA,10
synthetic-bad,Java,function,UAL,3
synthetic-bad,JavaScript,class,CIE,3
synthetic-bad,JavaScript,variable,string,6
synthetic-bad,Java,class,DO,2
synthetic-bad,JavaScript,class,ee01s31,7
synthetic-bad,C#,variable,dkmx,4
synthetic-bad,JavaScript,variable,GEFUYZA,7
synthetic-bad,JavaScript,function,item,4
synthetic-bad,C#,class,DRXV,4
synthetic-bad,Java,variable,MYUGUZ,6
synthetic-bad,JavaScript,class,LmMksrbKw,9
synthetic-bad,Python,function,isYgDBHKSwbImPo,15
synthetic-bad,JavaScript,function,field,5
synthetic-bad,JavaScript,function,VTHNB,5
synthetic-bad,JavaScript,variable,DNH,3
synthetic-bad,Python,variable,PJRTFIYNBW,10
synthetic-bad,JavaScript,function,CWONXX,6
synthetic-bad,C#,variable,stuff,5
synthetic-bad,JavaScript,class,obj,3
synthetic-bad,Python,variable,AIXiQBIj,8
synthetic-bad,Python,function,set,3
synthetic-bad,C#,function,rt,2
synthetic-bad,C#,class,VL,2
synthetic-bad,C#,class,baz,3
synthetic-bad,Java,class,user,4
synthetic-bad,C#,variable,ea40,4
synthetic-bad,Python,function,map,3
synthetic-bad,Java,variable,xac,3
synthetic-bad,JavaScript,class,ZWBVUYMBQQV,11
synthetic-bad,Java,class,temp,4
synthetic-bad,Python,function,xktrh,5
synthetic-bad,JavaScript,function,QFOTZVXZ,8
synthetic-bad,Java,variable,woz,3
synthetic-bad,Python,class,CGMPFAOFAI,10
synthetic-bad,Python,variable,EE,2
synthetic-bad,JavaScript,variable,yxza,4
synthetic-bad,JavaScript,class,ncktanxypw,10
synthetic-bad,Python,function,q,1
synthetic-bad,Java,function,TL,2
synthetic-bad,JavaScript,function,var,3
synthetic-bad,Java,class,list,4
synthetic-bad,JavaScript,class,yzxbxy,6
synthetic-bad,C#,class,VOEXQWMBIX,10
synthetic-bad,Java,class,zolelynrqu,10
synthetic-bad,C#,class,d,1
synthetic-bad,Python,function,vcvCnwSMk,9
synthetic-bad,Python,class,YT,2
synthetic-bad,JavaScript,function,ypn,3
synthetic-bad,Java,class,bb,2
synthetic-bad,Java,variable,obj,3
synthetic-bad,JavaScript,variable,info,4
synthetic-bad,Java,variable,vsl,3
synthetic-bad,C#,variable,FduCXrCwYRJKQ,13
synthetic-bad,Java,function,field,5
synthetic-bad,Python,class,vgljqjkm,8
synthetic-bad,C#,function,obj,3
synthetic-bad,Java,function,UYDLEMHD,8
synthetic-bad,JavaScript,variable,NDogBuMJjz,10
synthetic-bad,Java,class,GU,2
synthetic-bad,C#,function,count,5
synthetic-bad,JavaScript,function,set,3
synthetic-bad,C#,class,SNM,3
synthetic-bad,Java,function,bar1,4
synthetic-bad,JavaScript,function,IA,2
synthetic-bad,JavaScript,function,iMmbdWzHgyJja,13
synthetic-bad,Java,function,ZpOvIHsagHJI,12
synthetic-bad,Python,variable,g,1
synthetic-bad,JavaScript,class,data,4
synthetic-bad,Python,function,ZWJQSWPANN,10
synthetic-bad,Python,class,czx,3
synthetic-bad,C#,variable,mrzoyxtf,8
synthetic-bad,C#,variable,1oes43oa,8
synthetic-bad,Java,class,case,4
synthetic-bad,Python,variable,stuff,5
synthetic-bad,Python,function,aa,2
synthetic-bad,C#,variable,aza,3
synthetic-bad,Java,function,1140i5ee,8
synthetic-bad,Python,function,obj,3
synthetic-bad,C#,class,data,4
synthetic-bad,Java,class,HEHZYCJG,8
synthetic-bad,Python,variable,THTIN,5
synthetic-bad,C#,class,list,4
synthetic-bad,C#,function,bbzz,4
synthetic-bad,Python,function,set,3
synthetic-bad,C#,class,ayza,4
synthetic-bad,JavaScript,function,hbfwyl,6
synthetic-bad,Python,function,3a0o3,5
synthetic-bad,Python,variable,ztgtptnr,8
synthetic-bad,C#,function,string,6
synthetic-bad,Java,class,bkq,3
synthetic-bad,C#,class,aa,2
synthetic-bad,Java,class,cxz,3
synthetic-bad,C#,class,t,1
synthetic-bad,JavaScript,function,JITXAOQZ,8
synthetic-bad,Python,class,count,5
synthetic-bad,C#,function,t,1
